Step T_hot T_cold
4670000 346.1802 247.9471
4680000 359.2059 257.3291
4690000 360.3540 249.0578
4700000 357.4990 244.9505
4710000 362.7589 259.5608
4720000 342.2641 257.5726
4730000 344.8213 263.0056
4740000 318.5523 259.0318
4750000 331.2866 261.1509
4760000 334.3333 252.1184
4770000 347.1376 253.7823
4780000 348.6550 262.0252
4790000 338.0974 258.3561
4800000 323.1612 256.6590
4810000 335.0061 254.1541
4820000 346.3815 256.9953
4830000 345.1330 262.4971
4840000 330.7313 264.1921
4850000 345.0480 258.8305
4860000 350.9087 272.4291
4870000 355.0405 258.9944
4880000 335.2350 257.5426
4890000 352.4188 257.3479
4900000 354.3215 255.6513
4910000 341.9284 254.0208
4920000 337.8460 250.7147
4930000 329.8707 261.5740
4940000 340.1570 263.6236
4950000 349.0577 268.2992
4960000 338.5308 255.6053
4970000 352.3585 262.6352
4980000 339.9960 264.8800
4990000 342.3789 246.9661
5000000 338.9827 250.9723
5010000 352.0254 265.1672
5020000 355.0385 253.6670
5030000 328.2494 257.5854
5040000 337.3148 258.6641
5050000 329.5782 252.5217
5060000 340.5558 252.4183
5070000 358.9286 260.0326
5080000 322.7144 263.3523
5090000 337.8192 276.3631
5100000 317.0631 259.8604
5110000 338.2947 274.3545
5120000 329.3508 246.1169
5130000 326.3720 256.1911
5140000 340.7806 253.3757
5150000 327.6058 261.0271
5160000 336.3528 251.9549
5170000 349.7203 253.5144
5180000 338.3186 253.5079
5190000 315.3501 260.8075
5200000 330.6083 277.3746
5210000 327.9937 279.8660
5220000 325.3585 262.7848
5230000 345.3780 264.8217
5240000 317.1391 254.9334
5250000 317.1125 260.7979
5260000 329.5608 263.9162
5270000 339.8270 265.1514
5280000 338.3137 260.3509
5290000 358.4035 271.9819
5300000 342.2053 271.9721
5310000 358.5533 264.2991
5320000 368.6080 265.3381
5330000 357.5431 269.3574
5340000 349.2928 262.3216
5350000 339.4857 267.5457
5360000 316.0337 267.4671
5370000 339.2036 265.9303
5380000 348.9317 267.1568
5390000 327.7254 266.0888
5400000 318.8075 257.6543
5410000 320.3141 271.6265
5420000 336.0417 270.6432
5430000 334.4195 273.0974
5440000 352.5319 255.9717
5450000 343.3347 256.0291
5460000 335.8909 264.7298
5470000 350.9799 263.1010
5480000 365.8877 264.2223
5490000 343.7657 261.5857
5500000 349.9876 262.8333
5510000 338.6627 273.1302
5520000 372.8076 256.6725
5530000 347.1553 260.4206
5540000 344.4559 261.6938
5550000 344.5691 250.3824
5560000 353.4756 255.6622
5570000 359.3223 250.6642
5580000 341.5138 244.1859
5590000 335.5932 260.1283
5600000 324.8169 253.2809
5610000 334.8149 250.4264
5620000 329.0183 261.9556
5630000 349.3436 264.5856
5640000 360.7103 259.0435
5650000 348.1276 250.8954
5660000 349.2537 253.0382
5670000 348.0466 251.2802
5680000 349.4282 260.2364
5690000 345.3632 255.3060
5700000 348.2900 265.6819
5710000 369.9770 256.9894
5720000 345.8125 284.2060
5730000 329.6916 262.5159
5740000 339.6355 272.1547
5750000 358.1904 272.7133
5760000 339.6287 261.6895
5770000 329.6027 255.6349
5780000 338.5249 251.4074
5790000 342.8179 244.1938
5800000 317.0349 255.2102
5810000 337.0434 259.2319
5820000 331.1147 249.3017
5830000 327.4993 248.2944
5840000 313.5079 257.1704
5850000 329.3584 272.3148
5860000 344.6221 268.4197
5870000 322.1289 274.8770
5880000 324.8012 266.1755
5890000 327.4031 269.0837
5900000 325.8207 262.4784
5910000 329.7182 264.8418
5920000 337.4100 264.0341
5930000 341.7370 256.2687
5940000 322.6566 269.7152
5950000 327.3122 269.1233
5960000 331.1869 255.6037
5970000 328.0896 272.7080
5980000 303.4462 262.4268
5990000 328.6777 241.6154
6000000 319.8971 259.5350
6010000 313.5694 266.1339
6020000 318.7484 253.8756
6030000 320.5865 251.8331
6040000 334.6953 252.8509
6050000 332.1207 250.1563
6060000 319.7109 254.2126
6070000 337.3142 254.8331
6080000 347.5167 247.2834
6090000 328.6312 246.4444
6100000 341.9956 250.8904
6110000 341.2201 254.9018
6120000 341.7593 250.1116
6130000 329.7831 242.0960
6140000 334.3492 240.9352
6150000 324.4369 261.9389
6160000 352.2594 255.4136
6170000 343.6997 256.9646
6180000 347.6878 258.3472
6190000 353.9798 265.0818
6200000 371.6312 252.2912
6210000 372.7016 251.3642
6220000 346.7746 250.3075
6230000 333.2871 254.8445
6240000 344.3627 260.0356
6250000 346.0056 260.4911
6260000 331.6072 258.8307
6270000 337.4159 249.6723
6280000 329.2358 270.9118
6290000 335.3648 271.3753
6300000 343.5113 276.1883
6310000 345.8401 267.8214
6320000 344.3409 268.0025
6330000 337.0100 273.8591
6340000 340.6144 271.2394
6350000 323.0797 270.0617
6360000 332.4233 257.1849
6370000 336.2124 249.3939
6380000 326.4240 242.3236
6390000 330.0876 257.0336
6400000 337.5511 266.4149
6410000 340.5466 266.3785
6420000 343.3409 261.1492
6430000 329.2517 249.6893
6440000 331.1073 255.7501
6450000 333.8843 270.2452
6460000 329.0550 280.3428
6470000 322.1351 254.3820
6480000 340.3409 273.3391
6490000 339.1763 264.0697
6500000 320.0400 263.2411
6510000 317.2004 278.4225
6520000 326.9650 266.8777
6530000 331.7831 271.9487
6540000 335.8481 256.6323
6550000 339.2778 251.9687
6560000 346.0870 255.1780
6570000 327.2860 265.8764
6580000 354.1922 260.0028
6590000 335.4158 256.0186
