Step T_hot T_cold
10050000 343.5115 273.4634
10060000 364.3675 273.9286
10070000 325.7579 264.5387
10080000 314.4518 271.0564
10090000 328.6746 270.9392
10100000 330.9650 260.2387
10110000 319.5231 253.5220
10120000 324.5035 261.6968
10130000 332.0243 264.5994
10140000 318.6157 257.8162
10150000 306.6036 251.4765
10160000 300.9529 259.0426
10170000 332.1933 246.5587
10180000 330.2180 253.8918
10190000 306.7813 251.6923
10200000 327.3218 260.8657
10210000 330.4990 255.1890
10220000 327.3847 281.1601
10230000 336.1642 274.5492
10240000 321.1697 272.1138
10250000 319.2740 274.6669
10260000 341.6789 260.5425
10270000 323.5970 261.7152
10280000 358.5975 259.5522
10290000 343.2625 271.8514
10300000 317.9867 263.6746
10310000 337.4801 263.0042
10320000 333.1703 267.5530
10330000 346.7623 258.4870
10340000 342.6477 265.2879
10350000 359.4427 269.4890
10360000 353.0309 266.0721
10370000 342.3173 250.6285
10380000 330.3995 263.9245
10390000 341.4492 276.8704
10400000 330.0294 266.0960
10410000 313.2779 261.1954
10420000 351.1087 258.3706
10430000 349.3566 266.7784
10440000 336.4428 254.9020
10450000 323.8811 269.2664
10460000 315.0206 247.5156
10470000 347.3983 246.9775
10480000 329.0871 256.0788
10490000 328.9395 267.9348
10500000 311.4771 275.2078
10510000 320.6376 271.7860
10520000 332.6352 273.0979
10530000 341.3726 260.8142
10540000 330.4596 255.1792
10550000 336.1118 257.1455
10560000 354.4578 278.6780
10570000 352.2152 267.0410
10580000 342.7123 263.0844
10590000 346.9960 259.2636
10600000 358.8615 261.6913
10610000 335.8337 281.0881
10620000 321.4640 267.1686
10630000 338.3137 265.1822
10640000 349.7961 280.5366
10650000 350.4893 277.2237
10660000 334.6044 270.7863
10670000 339.8541 275.6634
10680000 327.7958 272.0183
10690000 342.6803 274.4376
10700000 352.2803 277.4374
10710000 343.8501 264.2507
10720000 338.3652 261.8022
10730000 337.5857 262.7505
10740000 350.5971 269.6695
10750000 343.1685 271.5108
10760000 343.0317 265.9955
10770000 327.1028 283.5888
10780000 341.6621 274.5632
10790000 361.9222 262.6265
10800000 313.2035 274.8646
10810000 336.1568 266.9497
10820000 334.3115 271.4835
10830000 338.2925 273.7980
10840000 329.0548 267.5264
10850000 348.3064 276.2765
10860000 345.4625 281.9543
10870000 368.8629 270.9058
10880000 344.4174 265.7755
10890000 350.5621 261.5050
10900000 347.0390 262.8562
10910000 344.0746 254.6068
10920000 340.8294 260.7822
10930000 334.0693 269.6413
10940000 347.3735 266.8511
10950000 341.3812 269.0019
10960000 346.6566 270.6963
10970000 340.9300 278.4369
10980000 351.9881 265.6792
10990000 340.6243 259.1898
11000000 331.9659 276.8147
11010000 370.9694 266.4949
11020000 322.4835 271.1009
11030000 327.9457 263.0882
11040000 324.3739 266.5094
11050000 330.4760 248.5013
11060000 349.3353 250.6238
11070000 356.0932 243.7414
11080000 353.8038 255.5563
11090000 351.7017 271.3634
11100000 345.8938 270.9583
11110000 352.7180 260.3971
11120000 338.9729 250.9815
11130000 333.6382 258.1203
11140000 344.0921 250.8441
11150000 337.6623 257.6592
11160000 332.0005 261.0709
11170000 330.8246 264.0723
11180000 344.5447 256.4109
11190000 315.5473 241.7615
11200000 353.5069 248.6341
11210000 324.1347 263.8933
11220000 341.3698 256.4157
11230000 344.5651 259.1486
11240000 352.2069 246.9405
11250000 352.3601 253.2233
11260000 340.9524 265.0216
11270000 339.8024 267.6941
11280000 343.2870 270.9717
11290000 358.7783 267.2839
11300000 346.8615 262.0241
11310000 363.8036 255.7268
11320000 346.3902 264.8798
11330000 354.1631 263.3659
11340000 346.1945 270.6301
11350000 348.8616 250.9348
11360000 350.7830 271.5094
11370000 370.4481 262.7288
11380000 346.7077 260.0788
11390000 336.3143 256.3331
11400000 330.8226 263.0795
11410000 320.8801 268.2090
11420000 323.0761 265.7591
11430000 324.9415 259.0921
11440000 350.1656 249.6159
11450000 346.3197 253.4460
11460000 362.3515 257.8431
11470000 341.0950 265.8153
11480000 355.9170 263.5465
11490000 344.6477 249.2358
11500000 333.0851 247.4486
11510000 360.8575 264.7801
11520000 341.5083 273.6160
11530000 324.4334 273.2532
11540000 320.6822 243.3903
11550000 348.9319 254.5233
11560000 333.1181 262.4684
11570000 337.1743 244.5164
11580000 330.2710 247.7491
11590000 362.5468 276.5772
11600000 359.5696 261.3428
11610000 331.5049 258.1579
11620000 348.8651 268.5693
11630000 355.0810 264.9349
11640000 348.6565 263.5588
11650000 356.1478 267.6188
11660000 350.8071 270.4886
11670000 355.7646 265.7059
11680000 342.7672 266.5482
11690000 349.9175 266.1427
11700000 353.0318 270.1243
11710000 328.8034 266.4763
11720000 336.4034 263.8319
11730000 334.7437 261.6361
11740000 361.6115 272.8399
11750000 347.7485 271.7514
11760000 356.2532 275.7924
11770000 344.8523 272.4815
11780000 344.6228 255.8221
11790000 341.4374 270.0576
11800000 336.3621 265.2131
11810000 356.2090 264.1531
11820000 339.3888 257.4931
11830000 322.7478 262.7410
11840000 353.9923 249.6277
11850000 352.1709 260.8851
11860000 370.2046 265.7218
11870000 345.5584 250.1237
11880000 349.6987 271.2536
11890000 362.6353 271.3505
11900000 353.4885 265.8919
11910000 345.6161 255.5746
11920000 364.9523 262.4558
11930000 363.4271 259.2089
11940000 344.2492 265.1114
11950000 351.2157 264.5277
11960000 354.0231 260.0893
11970000 362.4043 256.1201
11980000 346.2821 249.9081
11990000 357.8560 249.9634
12000000 348.9104 264.0110
12010000 351.4553 258.7531
12020000 362.7666 264.9496
12030000 352.6352 258.4067
12040000 350.6308 264.3743
12050000 374.2713 275.7802
12060000 357.3652 261.9204
12070000 354.0646 271.1639
12080000 367.2085 275.1523
12090000 357.0937 260.1620
12100000 335.5218 263.1233
12110000 347.6607 253.5847
12120000 343.9292 266.6329
12130000 332.3800 264.7462
12140000 351.4778 263.5777
12150000 362.2206 262.2362
12160000 341.1333 262.7097
12170000 330.8937 270.2504
12180000 325.0665 264.2828
12190000 341.6708 257.3998
12200000 370.7973 252.7538
12210000 364.6396 262.9115
12220000 373.7866 257.6540
12230000 333.1628 265.6888
12240000 333.1680 272.4895
12250000 332.5999 273.6912
12260000 354.6929 270.3456
12270000 352.9314 260.4716
12280000 347.0458 265.9020
12290000 333.2539 262.3957
12300000 324.4652 268.5099
12310000 324.0991 262.5184
12320000 319.2400 246.3047
12330000 345.1634 253.3280
12340000 358.0783 246.6217
12350000 349.2988 251.2685
12360000 342.4580 266.8902
12370000 366.7976 263.8214
12380000 341.8975 253.6676
12390000 350.8570 255.5538
12400000 340.7039 250.4297
12410000 332.0000 250.6631
12420000 344.0556 260.9648
12430000 351.4482 255.5020
12440000 347.1808 250.5513
12450000 375.6473 255.2910
12460000 365.5201 259.3548
12470000 353.1379 255.6623
12480000 352.0326 263.1500
12490000 350.5744 264.7461
12500000 368.2050 260.9490
12510000 335.6595 273.4681
12520000 332.3537 260.1851
12530000 352.2081 275.7604
12540000 354.7300 280.9775
12550000 340.7792 271.4795
12560000 350.3379 259.2723
12570000 330.3275 259.8126
12580000 325.3577 263.5226
12590000 338.5960 262.8534
12600000 350.5468 278.3560
12610000 346.0496 263.7248
12620000 343.6310 258.5767
12630000 360.9783 264.2472
12640000 322.0003 264.5731
12650000 324.0360 260.6202
12660000 325.8443 268.3996
12670000 328.2509 269.5553
12680000 332.7913 259.5939
12690000 341.3116 259.0828
12700000 327.4823 250.8135
12710000 334.3359 263.7684
12720000 339.9013 272.2749
12730000 328.6146 274.9012
12740000 318.4768 266.4692
12750000 327.2256 270.1718
12760000 356.3957 261.1039
12770000 320.8389 265.1471
12780000 315.4307 285.2972
12790000 320.7584 269.7518
12800000 329.6922 270.8806
12810000 360.8361 259.6525
12820000 342.8930 249.7508
12830000 358.2776 266.6999
12840000 354.1258 274.6037
12850000 324.6566 266.1787
12860000 335.5255 266.7512
12870000 341.7708 261.9607
12880000 343.6759 257.3813
12890000 344.3718 245.8649
12900000 352.3916 264.2844
12910000 328.6462 272.2554
12920000 293.5093 273.5610
12930000 320.0236 258.0285
12940000 331.3170 273.4338
12950000 341.8032 279.1069
12960000 336.5814 256.7368
12970000 337.8545 262.0429
12980000 353.1830 265.8634
12990000 350.5738 249.8226
13000000 336.4009 252.8295
13010000 368.4359 252.3857
13020000 347.3392 269.5889
13030000 352.6172 255.5053
13040000 323.5919 263.9755
13050000 342.8887 259.4075
13060000 372.9514 255.8089
13070000 365.4656 253.8358
13080000 341.3654 243.0252
13090000 354.1592 250.0171
13100000 354.4003 254.1198
13110000 355.8856 260.0519
13120000 330.6577 245.0082
13130000 375.4073 253.1424
13140000 355.0191 250.6801
13150000 347.6606 257.7383
13160000 335.3053 264.8799
13170000 332.6703 262.1492
13180000 339.6333 261.7655
13190000 347.8808 258.0414
13200000 346.5682 268.6520
13210000 359.7221 255.3152
13220000 331.3979 255.9138
13230000 342.1243 268.2064
13240000 356.0132 270.1565
13250000 335.9517 260.7636
13260000 340.5998 244.0450
13270000 354.9937 245.8054
13280000 365.1918 253.5345
13290000 369.1912 256.2631
13300000 347.2638 262.8072
13310000 340.4556 259.7210
13320000 358.8037 255.3215
13330000 345.8095 254.0880
13340000 349.8272 256.4085
13350000 336.3260 257.0188
13360000 346.7984 258.0328
13370000 354.8306 259.7631
13380000 347.4355 257.9569
13390000 337.7265 257.2220
13400000 372.1108 257.7898
13410000 343.4553 262.2008
13420000 341.6399 256.2829
13430000 334.3580 269.0915
13440000 344.5420 273.0304
13450000 344.7446 266.7659
13460000 344.8057 256.0871
13470000 335.1128 251.6045
13480000 316.3296 260.1894
13490000 311.7151 263.9803
13500000 320.6219 260.3082
13510000 327.2331 249.8107
13520000 312.7637 260.0058
13530000 327.9366 262.1466
13540000 342.1241 279.5989
13550000 346.7369 259.6250
13560000 353.1799 266.6426
13570000 336.8842 270.9418
13580000 347.0516 271.3020
13590000 342.1473 261.4412
13600000 349.8534 254.2666
13610000 363.3576 255.5581
13620000 324.6058 255.1468
13630000 327.9342 256.2687
13640000 341.1265 264.9956
13650000 337.9702 282.7448
13660000 321.2435 263.5667
13670000 338.1494 256.4789
13680000 332.2641 270.6695
13690000 350.2114 272.3358
13700000 330.4342 268.9769
13710000 329.5398 255.3770
13720000 333.1426 273.1525
13730000 329.6085 261.5396
13740000 341.0768 258.3931
13750000 339.8287 273.1094
13760000 341.9974 264.4703
13770000 351.1790 266.4435
13780000 357.4144 271.5053
13790000 354.5211 267.5404
13800000 323.2703 263.5464
13810000 337.4750 269.5952
13820000 326.0705 271.6745
13830000 332.8370 263.5814
13840000 341.1678 265.0451
13850000 348.2759 265.4805
13860000 340.5607 260.0049
13870000 339.4592 268.3059
13880000 337.5405 259.3958
13890000 330.6244 254.9965
13900000 361.5861 268.8125
13910000 336.6355 272.9469
13920000 348.9394 268.7454
13930000 345.6037 259.7711
13940000 348.2007 260.7705
13950000 337.9856 269.2292
13960000 344.4234 267.6863
13970000 363.9703 262.1556
13980000 363.8244 268.8520
13990000 344.1637 267.9394
14000000 357.5319 257.0867
14010000 347.2676 262.3677
14020000 354.3184 266.1448
14030000 350.9931 265.4233
14040000 336.9086 265.2534
14050000 333.6543 262.7828
14060000 334.0481 255.6076
14070000 367.1921 261.8183
14080000 356.5478 255.5298
14090000 337.3091 263.0805
14100000 359.6227 262.8120
14110000 358.4920 269.5094
14120000 346.8563 277.7558
14130000 362.4618 283.5985
14140000 332.0931 259.0784
14150000 334.1994 267.1775
14160000 333.6870 265.4979
14170000 342.2748 251.8174
14180000 349.3316 258.8246
14190000 341.1884 262.5112
14200000 333.9522 260.7843
14210000 346.3365 262.8406
14220000 326.9608 251.6739
14230000 331.9533 254.5006
14240000 340.6681 259.4497
14250000 333.3373 254.9558
14260000 352.1323 262.6950
14270000 363.6867 257.7054
14280000 343.2416 248.5054
14290000 366.2614 251.7677
14300000 362.2693 255.7240
14310000 335.8345 258.3063
14320000 354.4695 246.6092
14330000 346.7555 267.0120
14340000 337.0313 270.6185
14350000 359.5619 256.6519
14360000 359.7208 249.0813
14370000 367.2053 273.3234
14380000 367.4630 266.0878
14390000 350.8549 256.1112
14400000 351.2290 255.7131
14410000 354.6898 268.4801
14420000 349.4321 262.7118
14430000 366.6122 260.7111
14440000 337.9426 265.1943
14450000 335.9585 264.8798
14460000 337.8861 255.5350
14470000 337.7626 256.7363
14480000 324.6137 264.2450
14490000 322.3360 260.4492
14500000 324.9145 269.3914
14510000 330.0261 255.3387
14520000 335.4791 255.7202
14530000 333.5219 259.9597
14540000 331.5619 259.5388
14550000 358.0141 263.7543
14560000 344.9215 256.4517
14570000 352.7874 255.4517
14580000 336.0312 264.7744
14590000 346.5906 270.6951
14600000 360.0829 263.8803
14610000 342.3393 249.5254
14620000 331.9853 243.4800
14630000 329.5609 247.1608
14640000 356.2629 258.6096
14650000 350.4523 266.7162
14660000 345.7492 266.9170
14670000 335.8653 252.1875
14680000 355.0131 264.5861
14690000 349.1249 270.6869
14700000 328.7664 261.0338
14710000 352.0864 257.2119
14720000 341.1855 250.0248
14730000 348.9233 246.9308
14740000 360.9276 263.5550
14750000 353.3996 271.5989
14760000 341.2234 273.7254
14770000 353.6725 266.9447
14780000 366.2746 263.0616
14790000 367.4351 261.9278
14800000 332.2785 269.8687
14810000 322.4698 274.2605
14820000 336.2205 274.5827
14830000 350.0174 273.4339
14840000 353.7062 272.1707
14850000 369.5391 261.5299
14860000 354.2442 267.2459
14870000 324.5519 261.7991
14880000 340.7591 260.2589
14890000 365.7681 260.5398
14900000 365.0365 269.0468
14910000 364.0178 265.9069
14920000 340.1074 268.7945
14930000 360.2310 268.5980
14940000 349.0537 265.5319
14950000 355.7181 250.6019
14960000 366.3582 255.7580
14970000 361.3704 260.1415
14980000 367.3192 259.8617
14990000 362.8389 245.0005
15000000 353.7056 258.2434
15010000 371.0310 247.6460
15020000 350.2073 251.7707
15030000 352.2145 262.1872
15040000 324.8887 269.7929
15050000 334.8571 264.9747
15060000 347.2735 266.2435
15070000 353.5354 260.9287
15080000 349.6903 255.1626
15090000 333.1107 260.1961
15100000 339.2435 257.3242
15110000 360.5972 269.2892
15120000 337.1461 248.1084
15130000 348.2593 252.1003
15140000 343.7462 253.8850
15150000 339.3075 251.2028
15160000 345.6147 251.3955
15170000 337.8028 243.5573
15180000 338.4618 242.7590
15190000 344.3629 246.8094
15200000 336.3275 255.5513
15210000 345.1065 257.9437
15220000 349.0952 249.1879
15230000 355.2769 253.2859
15240000 354.8978 247.0015
15250000 366.5491 260.9112
15260000 385.8940 255.5917
15270000 336.2952 251.7612
15280000 343.0256 263.7113
15290000 337.2699 245.0234
15300000 316.6435 253.9714
15310000 341.1740 251.6871
15320000 353.4427 255.9946
15330000 341.2871 246.5915
15340000 339.9920 263.5043
15350000 339.8092 256.8482
15360000 348.4081 242.6052
15370000 355.2244 247.8533
15380000 374.8856 258.4768
15390000 371.1846 249.9963
15400000 342.5234 249.6878
15410000 338.0771 260.5592
15420000 341.2607 257.4292
15430000 353.5508 252.8565
15440000 348.2940 251.9004
15450000 344.7935 264.1736
15460000 345.3572 264.0476
15470000 336.5798 261.7001
15480000 364.4387 257.5319
15490000 370.9709 257.0537
15500000 371.3709 256.5087
15510000 360.7371 257.5994
15520000 337.5674 258.9076
15530000 368.3845 272.5921
15540000 370.4066 263.0648
15550000 356.1537 270.3841
15560000 369.2145 257.9415
15570000 353.1353 265.3470
15580000 343.9622 265.9928
15590000 342.7303 260.9712
15600000 351.4124 268.9655
15610000 352.4249 263.9937
15620000 352.0254 275.0842
15630000 362.7267 263.5104
15640000 371.6464 271.0475
15650000 354.2429 275.2131
15660000 349.1810 257.7727
15670000 358.4194 264.6235
15680000 361.0698 254.5172
15690000 360.8510 261.7430
15700000 350.5243 268.6320
15710000 355.8638 281.0651
15720000 354.8057 259.7744
15730000 347.7234 266.7104
15740000 347.4290 266.5017
15750000 357.1339 263.1392
15760000 348.1138 265.8866
15770000 335.0526 260.9888
15780000 347.7731 264.6131
15790000 349.7563 263.3004
15800000 335.5169 258.0813
15810000 345.9029 264.1374
15820000 346.0763 260.1245
15830000 350.6551 270.6926
15840000 351.8596 261.2145
15850000 352.6973 257.0332
15860000 364.0273 256.9201
15870000 359.7614 262.9262
15880000 352.9433 265.8330
15890000 348.7471 273.5241
15900000 373.8895 259.6562
15910000 368.8555 262.9383
15920000 362.2962 254.7545
15930000 368.6131 254.2787
15940000 351.4587 253.9730
15950000 343.4191 259.6157
15960000 345.6526 258.5340
15970000 368.6741 252.3395
15980000 373.5761 256.6593
15990000 343.3439 249.6598
16000000 349.2555 271.7204
16010000 353.7129 275.1978
16020000 358.6224 272.1609
16030000 354.3293 267.1204
16040000 347.5638 265.0660
16050000 334.0391 255.7405
16060000 349.1260 260.3892
16070000 345.9957 255.1619
16080000 374.2206 273.4355
16090000 374.7907 286.7347
16100000 354.8734 268.1179
16110000 339.3706 266.8345
16120000 371.6620 259.6296
16130000 356.0261 256.0721
16140000 348.6838 261.1295
16150000 364.4622 258.6859
16160000 332.5643 246.6155
16170000 353.4784 256.2886
16180000 364.5026 245.6675
16190000 380.4462 245.0350
16200000 346.0348 261.7170
16210000 343.4783 266.6700
16220000 344.2203 258.1325
16230000 366.2023 252.1744
16240000 386.7304 254.9341
16250000 384.0111 266.4399
16260000 353.4137 257.4477
16270000 361.1287 256.9038
16280000 337.3550 258.9622
16290000 338.3596 256.5846
16300000 339.7395 258.2057
16310000 339.7636 249.4940
16320000 339.8954 260.9346
16330000 342.3218 266.6523
16340000 344.5344 265.4991
16350000 332.4869 266.1238
16360000 352.4448 261.6179
16370000 363.9160 246.9752
16380000 349.6787 248.7087
16390000 381.1823 260.2558
16400000 356.4169 245.7253
16410000 353.6375 256.0738
16420000 341.8958 264.9156
16430000 340.5165 267.9786
16440000 351.3782 268.4635
16450000 341.1214 277.4378
16460000 348.9064 270.6803
16470000 336.2974 263.7871
16480000 335.7693 266.3294
16490000 353.3644 256.6149
16500000 346.0101 253.2196
16510000 352.1433 267.4279
16520000 335.2070 266.8272
16530000 341.6515 253.6537
16540000 348.1291 255.0848
16550000 339.7186 272.2877
16560000 345.2016 267.9116
16570000 353.6704 267.3264
16580000 348.4924 268.9345
16590000 356.0631 261.7435
16600000 337.9990 253.5617
16610000 346.2099 247.9796
16620000 345.2197 254.9861
16630000 334.9394 261.7212
16640000 329.9161 267.6223
16650000 337.7148 259.0958
16660000 373.8743 265.0575
16670000 346.0418 270.6509
16680000 347.2709 261.1479
16690000 349.7702 259.2761
16700000 342.7800 250.9041
16710000 332.1345 252.6904
16720000 333.8416 252.8380
16730000 345.2923 249.0220
16740000 352.7127 276.2357
16750000 350.2756 262.3252
16760000 354.7600 263.3235
16770000 348.2670 264.0081
16780000 360.2451 269.3174
16790000 348.3270 256.4905
16800000 336.5689 264.7362
16810000 339.3582 263.4699
16820000 346.4256 261.0513
16830000 379.3839 256.8402
16840000 361.4629 264.0792
16850000 362.5385 258.3386
16860000 361.4338 255.9158
16870000 354.6436 266.9781
16880000 354.5591 252.9195
16890000 363.8818 268.4314
16900000 346.8570 253.7518
16910000 336.8611 263.5312
16920000 358.8263 244.7600
16930000 355.4281 253.8660
16940000 348.6352 254.0676
16950000 340.4712 256.8121
16960000 352.0814 260.9266
16970000 351.6521 260.6908
16980000 352.2159 253.2644
16990000 327.3051 252.8974
17000000 345.2640 256.9360
17010000 347.3476 272.2707
17020000 360.7993 269.7868
17030000 362.4630 260.2050
17040000 355.4353 258.4822
17050000 358.2622 256.7488
17060000 348.9449 257.2030
17070000 387.6763 271.3282
17080000 359.8528 272.4116
17090000 351.9305 258.0965
17100000 362.5648 268.1518
17110000 359.7551 253.0995
17120000 341.6798 248.0808
17130000 387.9578 249.9991
17140000 363.6827 250.7429
17150000 371.3813 262.8788
17160000 357.9291 253.9310
17170000 351.6755 253.8620
17180000 364.8081 262.5003
17190000 349.1227 258.9332
17200000 345.4791 254.4575
17210000 317.6644 259.9004
17220000 344.9812 274.4487
17230000 332.9347 261.6163
17240000 352.3736 258.9473
17250000 331.2958 254.5789
17260000 353.4423 259.7209
17270000 338.9683 280.9121
17280000 345.4415 266.9179
17290000 359.2255 262.4591
17300000 352.1537 268.7965
17310000 358.9960 266.7913
17320000 343.3363 270.5756
17330000 352.9669 268.0320
17340000 354.6313 274.1326
17350000 363.6190 263.8458
17360000 356.9117 269.4003
17370000 344.5563 259.9751
17380000 332.5564 249.5107
17390000 341.7839 270.9807
17400000 332.5858 263.9226
17410000 332.6074 270.9749
17420000 343.3280 273.1155
17430000 344.5014 277.7620
17440000 324.7356 265.7957
17450000 346.7122 264.6733
17460000 336.1174 256.4678
17470000 366.2448 277.9481
17480000 356.9415 277.7966
17490000 344.1828 267.7163
17500000 355.4252 273.8949
17510000 341.6978 257.3641
17520000 335.8921 270.8280
17530000 340.3757 273.4342
17540000 352.4279 254.0254
17550000 337.1153 264.5690
17560000 343.0992 254.8945
17570000 359.2957 256.6340
17580000 338.4312 255.7593
17590000 352.5446 259.2342
17600000 354.2151 263.1672
17610000 332.3748 262.3726
17620000 322.3248 260.5839
17630000 340.7218 253.7669
17640000 330.9294 250.6020
17650000 323.9831 254.5461
17660000 351.6866 270.8397
17670000 345.7193 271.5679
17680000 340.9924 266.6016
17690000 350.1853 263.0630
17700000 330.5771 272.9797
17710000 347.6138 272.3630
17720000 321.0385 266.7636
17730000 335.3338 263.2393
17740000 363.3845 273.2191
17750000 362.2121 278.9736
17760000 343.0503 259.8797
17770000 372.6529 281.9883
17780000 348.3297 266.3577
17790000 347.3067 265.6705
17800000 345.8919 271.7489
17810000 354.8972 273.9368
17820000 354.6573 280.4706
17830000 369.9002 282.2024
17840000 340.9702 282.0502
17850000 353.3974 276.5512
17860000 361.7065 273.1035
17870000 368.4537 270.0523
17880000 353.2196 261.0970
17890000 351.0122 267.4126
17900000 332.1834 264.1795
17910000 344.8981 266.7343
17920000 346.4322 267.7109
17930000 341.8062 258.0503
17940000 363.8207 272.9559
17950000 373.0297 262.3178
17960000 344.8986 281.1254
17970000 362.1977 273.8508
17980000 342.8724 267.9395
17990000 335.9350 270.1185
18000000 348.3537 276.3953
18010000 361.1531 271.8445
18020000 356.7504 267.5780
18030000 340.5592 273.0334
18040000 330.5510 265.8456
18050000 341.8095 275.5011
18060000 359.8702 280.8795
18070000 344.9108 269.3547
18080000 344.5864 261.1487
18090000 344.4338 264.8339
18100000 339.0410 261.2987
18110000 351.2815 257.5936
18120000 355.3920 257.7221
18130000 354.9515 267.4715
18140000 364.6913 271.2781
18150000 358.3184 260.8412
18160000 347.3150 256.6973
18170000 348.2633 265.0881
18180000 336.4285 265.3736
18190000 344.6153 270.5858
18200000 337.8388 265.6100
18210000 358.7231 258.2811
18220000 349.4398 276.5688
18230000 349.0988 272.6471
18240000 371.2007 272.6664
18250000 349.9586 258.3883
18260000 357.1411 254.7784
18270000 368.7195 267.7184
18280000 370.2948 279.3249
18290000 354.3690 269.7565
18300000 341.2292 266.9691
18310000 351.0481 264.0220
18320000 329.4797 257.3650
18330000 354.7958 273.2826
18340000 338.5215 263.6384
18350000 338.5135 263.3343
18360000 342.1123 258.2617
18370000 337.3116 267.5950
18380000 342.1046 269.5785
18390000 348.7069 273.9459
18400000 363.7822 271.2131
18410000 374.6003 275.1742
18420000 361.0700 263.0011
18430000 338.4922 257.7332
18440000 335.0331 269.3883
18450000 334.0021 261.3513
18460000 369.6716 250.7470
18470000 364.2925 270.2449
18480000 338.6839 255.7824
18490000 332.5327 262.4677
18500000 346.0225 267.0161
18510000 362.2257 269.8546
18520000 330.0810 273.8342
18530000 340.4352 260.7466
18540000 325.2599 260.4672
18550000 344.5777 260.6743
18560000 332.2010 254.8206
18570000 330.6392 253.1116
18580000 332.2209 259.4930
18590000 356.2343 252.9462
18600000 342.8425 258.2878
18610000 328.8192 267.2009
18620000 328.5283 265.0064
18630000 318.4066 271.8513
18640000 321.6915 273.5874
18650000 354.1828 272.2724
18660000 360.8994 263.0297
18670000 351.0256 252.9319
18680000 351.6289 262.2926
18690000 357.8244 271.4259
18700000 353.3548 266.8033
18710000 353.0408 272.5547
18720000 320.3997 266.3609
18730000 335.7566 285.4572
18740000 330.5832 284.8688
18750000 325.9857 265.6760
18760000 334.0194 265.2384
18770000 354.4743 271.5752
18780000 370.2940 274.1171
18790000 344.4382 274.8427
18800000 366.4851 276.1532
18810000 373.4736 266.4119
18820000 341.2626 273.8182
18830000 353.5348 265.7778
18840000 354.4865 273.0149
18850000 315.9258 263.4433
18860000 322.1078 261.1762
18870000 344.3397 261.9882
18880000 333.3580 271.4643
18890000 354.8177 268.9638
18900000 331.8675 274.2212
18910000 350.1231 254.6816
18920000 346.3944 259.7144
18930000 334.7868 274.5062
18940000 343.6208 264.7219
18950000 344.2041 269.0198
18960000 338.6113 275.4033
18970000 332.9897 278.8427
18980000 346.2229 266.1925
18990000 336.4928 265.7559
19000000 331.0942 262.2547
19010000 342.4881 258.3507
19020000 336.4821 251.3220
19030000 337.2121 269.3194
19040000 349.0589 264.6510
19050000 317.0131 261.9148
19060000 320.1565 270.3241
19070000 326.2364 264.6657
19080000 336.4521 267.7106
19090000 351.8515 265.6102
19100000 362.8324 271.8522
19110000 336.3380 280.6927
19120000 340.9680 278.1943
19130000 354.5638 269.4291
19140000 351.8597 282.8930
19150000 361.0122 257.8253
19160000 349.1417 271.4710
19170000 347.7400 270.7468
19180000 321.4673 272.3007
19190000 360.6993 263.0104
19200000 354.4649 260.1879
19210000 359.3969 262.2551
19220000 360.3564 266.5700
19230000 361.8852 260.1902
19240000 321.6921 264.9656
19250000 332.5876 270.3589
19260000 336.0164 264.4766
19270000 345.1449 270.2180
19280000 376.1068 261.2928
19290000 347.0696 257.3592
19300000 335.2994 251.4593
19310000 330.2009 267.8514
19320000 341.8122 267.1049
19330000 349.7011 245.2490
19340000 349.2563 256.7004
19350000 369.9206 248.1967
19360000 348.4966 251.4313
19370000 357.4131 261.5076
19380000 354.2584 265.1202
19390000 354.2405 270.4418
19400000 348.8552 261.6762
19410000 345.1252 246.6719
19420000 343.2423 262.6333
19430000 357.4218 259.8306
19440000 364.7253 271.6186
19450000 344.4935 269.9229
19460000 340.9538 253.3033
19470000 365.7014 249.5578
19480000 349.3579 266.8506
19490000 338.4906 266.0508
19500000 325.0391 263.9976
19510000 332.3119 269.3825
19520000 339.6130 270.4862
19530000 322.6760 257.1565
19540000 330.7259 262.7348
19550000 341.6612 253.6289
19560000 340.1528 253.4403
19570000 331.4323 257.0002
19580000 313.5506 268.5730
19590000 343.9801 250.5887
19600000 326.6660 259.1289
19610000 340.0499 259.6721
19620000 341.4226 264.5784
19630000 338.5489 254.6409
19640000 351.8517 265.1759
19650000 351.6736 267.5592
19660000 345.2099 262.4419
19670000 326.9622 254.2753
19680000 330.9517 277.9551
19690000 326.0426 260.5315
19700000 368.9837 257.9423
19710000 389.2686 258.7590
19720000 355.5392 264.0226
19730000 356.8243 265.4610
19740000 336.9850 262.8514
19750000 347.0551 268.2087
19760000 329.5246 249.0546
19770000 336.7522 255.0987
19780000 357.5048 250.2220
19790000 328.0453 255.5291
19800000 341.5763 262.3786
19810000 357.7664 258.8247
19820000 336.5380 260.0205
19830000 346.3850 256.4036
19840000 345.1753 243.6563
19850000 356.0683 253.0034
19860000 335.9384 262.3350
19870000 332.3947 257.2563
19880000 347.7710 256.4513
19890000 369.4076 255.2597
19900000 361.7128 251.6196
19910000 364.9558 249.7411
19920000 340.2329 254.5679
19930000 339.7298 240.9354
19940000 365.2675 250.2985
19950000 361.7951 248.8494
19960000 349.3099 248.9971
19970000 352.8280 250.4206
19980000 339.8187 263.5228
19990000 339.1931 267.6323
20000000 358.7623 266.4976
