Step T_hot T_cold
10050000 351.6994 269.3829
10060000 333.7453 260.6310
10070000 338.9187 265.0284
10080000 348.2025 260.1205
10090000 347.8653 263.7560
10100000 367.2117 264.1791
10110000 346.5340 266.9441
10120000 349.4069 275.8851
10130000 343.3900 273.5403
10140000 338.8622 280.2644
10150000 344.7355 263.5946
10160000 358.5554 268.3653
10170000 373.2743 276.5280
10180000 380.2558 253.3474
10190000 340.8423 260.3771
10200000 342.7943 258.8596
10210000 343.4425 253.5569
10220000 337.9717 271.8800
10230000 349.6125 248.6312
10240000 350.7570 265.5178
10250000 346.9803 261.5253
10260000 344.6720 260.6688
10270000 339.1937 275.8219
10280000 334.6168 276.1252
10290000 348.2437 263.8326
10300000 336.4428 256.6365
10310000 330.8634 264.0231
10320000 333.1385 265.6945
10330000 343.5607 264.8552
10340000 341.8031 266.9070
10350000 346.8620 274.2065
10360000 336.1517 266.0719
10370000 327.6127 271.8030
10380000 346.8499 269.5575
10390000 329.7750 248.6031
10400000 327.7258 245.6466
10410000 352.3355 260.1271
10420000 329.1739 247.3034
10430000 354.2733 228.3066
10440000 345.8876 256.9740
10450000 340.1898 256.6241
10460000 355.6774 259.0046
10470000 355.8244 264.6790
10480000 362.7198 255.7588
10490000 340.3476 261.2292
10500000 342.8674 261.6646
10510000 340.8366 263.6346
10520000 336.2107 265.8768
10530000 365.9746 253.3974
10540000 368.9121 263.3495
10550000 361.3730 262.8912
10560000 359.8977 263.5444
10570000 347.8345 275.3500
10580000 362.0908 266.6844
10590000 379.8877 276.9137
10600000 362.8463 286.6012
10610000 365.0072 277.2496
10620000 373.7278 258.8254
10630000 353.0958 263.7752
10640000 350.6459 266.7804
10650000 349.2171 272.2784
10660000 359.8865 268.2438
10670000 367.0197 269.1523
10680000 375.2838 267.5588
10690000 382.7080 258.2134
10700000 335.2422 260.9229
10710000 335.9346 268.8313
10720000 342.3003 260.3525
10730000 337.0076 265.8544
10740000 350.5195 265.8993
10750000 339.6975 262.8214
10760000 348.7099 258.0459
10770000 366.4085 256.6617
10780000 360.0583 268.9782
10790000 352.4728 269.6637
10800000 350.9039 262.9085
10810000 336.7849 266.2827
10820000 337.6992 260.1525
10830000 350.8859 261.5329
10840000 351.9201 266.8202
10850000 355.1927 259.1685
10860000 348.7480 269.2087
10870000 339.3091 261.0762
10880000 333.0506 266.0812
10890000 341.7584 255.6809
10900000 335.5042 257.0848
10910000 334.2253 267.5159
10920000 345.9617 268.0075
10930000 313.1493 268.2908
10940000 329.6767 268.4787
10950000 346.6572 262.2840
10960000 348.7254 249.6138
10970000 321.2761 270.7473
10980000 332.0516 262.3582
10990000 335.1108 262.2508
11000000 374.9378 256.8162
11010000 369.5159 262.4416
11020000 332.5210 281.5699
11030000 348.2702 286.4143
11040000 340.9540 277.4934
11050000 329.6314 272.3618
11060000 361.1652 272.1239
11070000 363.3153 273.5204
11080000 352.6202 264.2960
11090000 349.1119 257.2050
11100000 362.4090 268.8028
11110000 362.4087 267.2796
11120000 360.9783 269.6612
11130000 379.4148 252.0098
11140000 345.0638 265.7085
11150000 354.9954 253.2882
11160000 361.1450 259.7996
11170000 370.0307 252.8101
11180000 345.8231 255.1976
11190000 348.6532 263.6659
11200000 347.0677 267.4466
11210000 343.8717 259.9461
11220000 343.0375 268.6513
11230000 350.3112 237.3797
11240000 380.7052 259.7608
11250000 333.0437 253.0679
11260000 322.3614 256.8498
11270000 327.3468 263.6704
11280000 337.4007 257.1481
11290000 332.0749 250.4175
11300000 351.4657 241.8867
11310000 352.9620 246.2857
11320000 336.6738 248.8296
11330000 330.0355 265.8529
11340000 320.0594 262.9037
11350000 330.9863 279.9219
11360000 323.6082 257.0901
11370000 328.5492 263.5460
11380000 338.3895 261.5546
11390000 332.3391 261.0691
11400000 310.3019 267.2968
11410000 328.8810 253.0423
11420000 331.3124 258.9365
11430000 369.7746 260.9648
11440000 347.3938 247.4676
11450000 338.0285 252.0531
11460000 331.1923 260.7595
11470000 328.9920 252.5151
11480000 315.5354 258.0838
11490000 330.5583 266.0976
11500000 360.0573 262.1855
11510000 360.0144 264.3541
11520000 353.9100 263.4745
11530000 345.6143 249.0866
11540000 339.1151 264.5125
11550000 318.5861 273.1806
11560000 334.6103 259.9496
11570000 347.4225 257.3853
11580000 337.4976 250.6066
11590000 366.7004 272.8151
11600000 336.5726 262.9177
11610000 366.1551 243.8287
11620000 343.4552 258.6242
11630000 338.9022 262.6227
11640000 343.7842 268.7759
11650000 356.7204 260.6352
11660000 356.0260 263.0066
11670000 327.7601 257.5272
11680000 329.3230 274.8312
11690000 343.5396 265.3090
11700000 344.1054 253.7085
11710000 352.0433 257.3979
11720000 323.4078 256.4478
11730000 348.4113 255.5737
11740000 358.4839 237.1586
11750000 330.3704 253.6288
11760000 361.9634 256.2919
11770000 348.2428 260.9641
11780000 341.1222 250.7821
11790000 342.7185 253.2772
11800000 321.0840 254.3338
11810000 337.9120 256.9184
11820000 349.9043 265.6289
11830000 345.5304 261.0284
11840000 343.8262 282.5124
11850000 337.1868 282.2923
11860000 346.3424 289.7709
11870000 331.7287 275.8624
11880000 327.2724 263.5735
11890000 334.8294 265.0267
11900000 317.9060 263.8683
11910000 337.8870 275.7528
11920000 340.9550 276.5963
11930000 329.1651 264.2215
11940000 338.0057 258.9137
11950000 338.2401 271.8375
11960000 322.7630 257.4101
11970000 333.0866 264.4544
11980000 324.6766 262.2595
11990000 339.1876 269.4103
12000000 334.6394 250.7276
12010000 338.5133 254.5690
12020000 343.3725 250.1909
12030000 344.5031 262.3714
12040000 361.9294 263.8200
12050000 337.8369 259.5218
12060000 331.9774 266.6455
12070000 345.3590 273.3024
12080000 348.1860 280.0879
12090000 331.3199 266.8231
12100000 328.1810 254.6555
12110000 341.7840 269.1075
12120000 325.9748 265.2615
12130000 318.6677 269.3406
12140000 326.5678 272.3188
12150000 311.6656 267.7354
12160000 320.6950 267.4249
12170000 329.4800 254.7407
12180000 341.9602 255.5997
12190000 320.6778 258.4883
12200000 353.6307 261.0916
12210000 341.1364 256.5620
12220000 323.9963 257.7589
12230000 321.0182 265.3991
12240000 323.6391 267.3934
12250000 333.9963 245.6741
12260000 343.8829 272.3485
12270000 327.7049 261.7002
12280000 365.8542 258.0758
12290000 350.5749 262.7083
12300000 353.6556 259.0724
12310000 339.1981 261.2019
12320000 330.3739 249.3044
12330000 332.4446 259.2498
12340000 345.3111 271.0086
12350000 341.2302 259.5563
12360000 344.1396 258.2574
12370000 342.0149 260.6362
12380000 349.0734 271.0256
12390000 345.2807 270.6162
12400000 351.7147 260.7968
12410000 356.0597 246.1058
12420000 352.7748 269.5237
12430000 344.1956 252.9555
12440000 318.8006 254.1575
12450000 337.9300 268.5967
12460000 342.3715 247.2880
12470000 344.2503 257.3280
12480000 330.7887 261.4518
12490000 326.9681 262.6030
12500000 316.8990 251.3814
12510000 332.6736 256.7727
12520000 346.6033 253.6383
12530000 351.8477 252.2684
12540000 363.8682 260.2700
12550000 351.2860 261.6226
12560000 387.1090 254.1833
12570000 369.0495 253.1365
12580000 352.4280 244.8746
12590000 355.5314 258.4656
12600000 342.8576 251.0763
12610000 335.2106 248.3075
12620000 318.4914 263.5413
12630000 343.4169 244.5924
12640000 343.6418 243.9765
12650000 340.4210 253.6926
12660000 338.2401 255.9824
12670000 342.0567 267.8819
12680000 332.6985 260.8284
12690000 353.1550 253.3651
12700000 336.2166 263.3469
12710000 340.6516 262.0318
12720000 345.4176 267.2744
12730000 337.4953 258.1068
12740000 349.6169 264.7807
12750000 347.6609 271.4693
12760000 360.5357 258.1647
12770000 354.0972 262.8184
12780000 339.4930 238.9040
12790000 364.0105 260.6870
12800000 339.7650 255.2966
12810000 332.5196 268.5585
12820000 332.6168 267.9978
12830000 351.8516 253.2082
12840000 341.9386 252.5505
12850000 326.9920 255.4861
12860000 325.8315 257.6337
12870000 320.1966 249.9272
12880000 333.2655 250.5810
12890000 335.8799 251.5592
12900000 319.2654 253.3576
12910000 333.3444 248.0619
12920000 328.4472 261.5575
12930000 339.5992 270.2090
12940000 340.1557 267.3474
12950000 333.4062 246.4128
12960000 342.7520 254.4802
12970000 333.2622 266.4627
12980000 336.4146 263.3699
12990000 329.8395 266.8891
13000000 328.5454 267.8534
13010000 318.4127 258.6172
13020000 337.1444 267.1278
13030000 326.5135 258.1578
13040000 346.7652 259.1422
13050000 350.4126 256.9432
13060000 311.7438 261.8933
13070000 325.6302 265.9353
13080000 321.3452 270.8860
13090000 325.0690 259.2032
13100000 334.5045 254.8301
13110000 344.0380 274.3519
13120000 335.2249 262.7351
13130000 323.0286 265.7261
13140000 332.5337 258.8304
13150000 334.0425 263.6359
13160000 333.4758 270.0138
13170000 356.8361 270.2616
13180000 344.1968 266.1171
13190000 319.9468 265.7776
13200000 337.0452 255.9729
13210000 342.0303 259.8237
13220000 349.4416 265.4093
13230000 345.3767 266.6004
13240000 347.3560 275.5702
13250000 326.3396 268.8293
13260000 347.7739 263.7074
13270000 348.3724 254.4365
13280000 333.9506 275.0408
13290000 326.2334 263.7234
13300000 360.2801 251.9031
13310000 330.4239 275.0141
13320000 343.8318 265.4839
13330000 357.4613 268.2739
13340000 334.4336 271.6835
13350000 334.2652 273.1253
13360000 348.5003 272.0877
13370000 332.4529 258.6080
13380000 342.1866 265.9384
13390000 351.9545 270.9057
13400000 343.3079 270.0687
13410000 348.2064 274.4720
13420000 322.1753 264.7209
13430000 366.2008 268.8135
13440000 337.2014 268.1004
13450000 339.9058 263.8765
13460000 339.1757 252.5033
13470000 353.4732 267.2982
13480000 346.8488 254.0195
13490000 343.0127 249.2975
13500000 345.5125 264.1313
13510000 352.4149 274.5977
13520000 339.0197 265.5908
13530000 345.9524 261.0666
13540000 349.8013 256.6723
13550000 329.6371 268.8222
13560000 338.4364 270.7075
13570000 342.5619 285.0228
13580000 367.3650 285.4283
13590000 344.6333 274.6191
13600000 353.6923 273.2877
13610000 355.5622 261.3464
13620000 362.9291 257.4924
13630000 363.4597 261.0230
13640000 317.0432 268.9675
13650000 324.2091 266.1990
13660000 314.3903 258.8954
13670000 340.1546 256.3475
13680000 329.9629 261.0327
13690000 325.9326 270.4735
13700000 334.1771 271.0625
13710000 328.5137 266.5335
13720000 324.6665 267.8196
13730000 342.1069 261.8924
13740000 353.8174 256.4914
13750000 357.1497 252.7398
13760000 355.0852 262.2602
13770000 352.7079 256.0985
13780000 366.9354 258.7690
13790000 366.3966 257.7505
13800000 353.5389 257.6047
13810000 336.6083 252.1850
13820000 363.3728 264.3575
13830000 347.5837 255.0805
13840000 333.4390 273.1317
13850000 351.6872 268.9267
13860000 346.6128 266.6607
13870000 343.1163 258.1722
13880000 339.8688 259.5841
13890000 341.4713 246.7959
13900000 333.1532 266.5481
13910000 355.0133 281.6483
13920000 367.8711 263.4689
13930000 343.9293 267.5715
13940000 364.9990 263.6763
13950000 351.2282 260.1583
13960000 338.8690 273.8665
13970000 345.4221 264.1717
13980000 336.1236 275.2483
13990000 341.2265 268.8992
14000000 325.8240 293.9166
14010000 339.0762 273.7449
14020000 330.7301 262.1851
14030000 358.7623 257.9618
14040000 355.4105 252.2533
14050000 357.6195 262.6779
14060000 365.0809 254.9577
14070000 365.9320 261.8777
14080000 351.9610 255.7773
14090000 346.1348 252.9827
14100000 356.2891 241.8175
14110000 335.4592 252.1261
14120000 353.8270 260.7686
14130000 355.6280 265.6523
14140000 346.5278 257.6572
14150000 337.1766 259.8991
14160000 332.6617 266.6474
14170000 359.7798 252.2821
14180000 343.9475 263.1440
14190000 334.5677 277.4275
14200000 328.2429 271.8820
14210000 337.8570 275.6229
14220000 326.6257 278.8787
14230000 331.1871 284.4406
14240000 350.3605 296.4028
14250000 332.9462 274.8898
14260000 359.4665 260.6033
14270000 355.9719 262.3640
14280000 365.5652 280.1992
14290000 373.5196 258.7094
14300000 356.0165 261.7103
14310000 367.7692 266.9326
14320000 345.6619 269.3111
14330000 324.9918 262.2775
14340000 326.8655 251.5876
14350000 326.4548 251.2411
14360000 325.3689 255.6529
14370000 314.6705 243.5876
14380000 335.2866 260.9367
14390000 319.9717 255.1505
14400000 312.6850 253.2445
14410000 333.7466 258.5733
14420000 341.0546 261.0813
14430000 338.7186 259.3726
14440000 334.2988 251.0108
14450000 328.5359 254.8880
14460000 336.9975 261.3709
14470000 353.0098 258.5372
14480000 347.1044 260.2107
14490000 341.5916 254.9607
14500000 342.8296 266.1110
14510000 356.0480 267.9805
14520000 342.4280 262.6681
14530000 342.5355 262.3572
14540000 335.4137 258.1856
14550000 344.7759 244.7609
14560000 335.9302 247.5559
14570000 338.0039 249.9590
14580000 323.8029 252.3169
14590000 315.4893 272.1152
14600000 337.6444 279.1201
14610000 320.6365 256.5079
14620000 351.6207 255.0144
14630000 338.0039 255.0747
14640000 323.2983 260.6576
14650000 321.6686 256.6570
14660000 328.6306 266.2018
14670000 339.2941 265.3296
14680000 332.0264 268.7586
14690000 347.2073 267.0347
14700000 348.8294 259.4138
14710000 361.6905 256.0375
14720000 367.8670 273.5616
14730000 363.4528 269.8618
14740000 344.5431 267.3710
14750000 336.1138 257.7827
14760000 338.5033 259.3517
14770000 332.1409 258.5966
14780000 338.8252 258.2897
14790000 354.6736 262.3415
14800000 338.8142 254.9257
14810000 344.5242 256.5386
14820000 325.6254 246.6270
14830000 363.9041 246.5511
14840000 346.8658 249.2342
14850000 336.3039 260.0914
14860000 348.0402 266.0339
14870000 338.5280 245.7785
14880000 332.7846 263.3729
14890000 354.5424 261.1511
14900000 343.3266 272.8032
14910000 321.7120 262.4373
14920000 345.1146 270.2368
14930000 362.0278 254.8567
14940000 351.0795 249.4101
14950000 336.7407 255.3085
14960000 340.4967 250.3049
14970000 355.5273 248.1181
14980000 354.8077 273.4975
14990000 352.2452 267.1993
15000000 348.1874 262.4366
15010000 355.0552 258.1971
15020000 358.2500 250.7061
15030000 349.7677 252.0295
15040000 325.3928 259.3506
15050000 346.8076 252.5575
15060000 330.3423 260.7388
15070000 328.4831 259.3843
15080000 318.7478 263.5326
15090000 333.3901 260.5453
15100000 350.8932 265.4422
15110000 321.6127 269.8911
15120000 355.0499 273.6737
15130000 354.8421 273.1632
15140000 330.8868 256.7833
15150000 346.5064 250.2188
15160000 353.5355 260.7411
15170000 350.5511 262.7063
15180000 339.9183 261.6449
15190000 326.5197 270.7951
15200000 352.4627 264.5420
15210000 375.7702 251.6242
15220000 370.4184 249.6906
15230000 352.0002 264.3682
15240000 369.2753 261.1571
15250000 377.7055 270.3559
15260000 354.2747 258.9205
15270000 340.3838 263.3874
15280000 354.3194 270.9654
15290000 329.3274 273.7554
15300000 340.2133 257.9740
15310000 359.9870 273.2571
15320000 349.8776 268.4649
15330000 369.3951 254.0266
15340000 366.5419 251.0758
15350000 367.7727 259.0173
15360000 329.9667 264.3328
15370000 341.9378 270.3612
15380000 345.0624 266.2410
15390000 362.1863 252.5900
15400000 315.8965 250.8198
15410000 333.3409 259.4313
15420000 346.2439 261.5180
15430000 341.3259 245.4369
15440000 314.1192 265.5699
15450000 326.3331 272.4187
15460000 323.2436 247.4963
15470000 344.2497 262.0751
15480000 324.5115 248.0649
15490000 324.0927 254.8317
15500000 309.2146 248.7822
15510000 330.7123 272.2853
15520000 339.3771 262.3608
15530000 348.8642 252.4926
15540000 350.6253 258.1581
15550000 339.8950 256.5430
15560000 338.3205 258.2159
15570000 343.9385 263.2396
15580000 335.1150 265.5022
15590000 335.6843 264.2282
15600000 325.9030 257.7427
15610000 326.1159 265.1891
15620000 321.3337 265.8625
15630000 362.8668 254.4253
15640000 340.1026 248.3828
15650000 344.2416 264.4014
15660000 349.9887 264.7417
15670000 339.6865 256.9387
15680000 336.3156 259.6404
15690000 347.1055 260.1188
15700000 342.9286 250.8842
15710000 329.0581 251.2780
15720000 312.1991 243.7657
15730000 334.4196 252.2331
15740000 338.0535 257.8192
15750000 332.6117 252.2404
15760000 342.0583 258.2891
15770000 328.7506 250.7951
15780000 326.3165 265.1629
15790000 351.8756 252.2833
15800000 331.6912 250.5141
15810000 331.3375 252.7552
15820000 322.2329 256.8359
15830000 325.1766 264.1362
15840000 308.1084 260.6606
15850000 339.1400 268.1670
15860000 322.3470 253.3364
15870000 335.0167 256.7687
15880000 319.1574 260.5981
15890000 361.7194 254.5315
15900000 338.5813 252.6193
15910000 333.2129 258.7081
15920000 348.3401 258.0939
15930000 343.8142 267.1446
15940000 355.1022 251.5614
15950000 360.4844 260.2126
15960000 354.4733 269.9891
15970000 326.9626 254.5032
15980000 363.3131 254.3358
15990000 352.6854 255.0254
16000000 334.2421 263.1931
16010000 336.1581 265.3549
16020000 338.7879 277.8762
16030000 350.1494 257.6607
16040000 341.7844 247.1964
16050000 362.1301 259.2219
16060000 353.0520 266.4039
16070000 341.3954 257.3098
16080000 351.5476 276.5004
16090000 337.4376 264.2117
16100000 341.2254 257.5501
16110000 337.1226 262.4454
16120000 324.9223 268.4140
16130000 325.2924 253.2649
16140000 347.3061 268.2741
16150000 321.5648 254.9837
16160000 326.5401 252.8397
16170000 336.5532 240.0327
16180000 343.8384 241.0933
16190000 349.8009 259.6250
16200000 330.0694 270.2584
16210000 336.6362 266.9841
16220000 327.1505 253.6755
16230000 357.6101 252.8800
16240000 346.7861 261.4745
16250000 329.7157 265.4668
16260000 335.4711 243.5125
16270000 347.2983 255.6424
16280000 326.5275 254.9687
16290000 312.4148 256.8936
16300000 312.9514 272.7350
16310000 326.2784 268.6552
16320000 334.7184 273.9798
16330000 358.8086 264.1422
16340000 365.5107 261.5292
16350000 345.6616 254.0532
16360000 338.1726 257.7790
16370000 321.7376 265.5050
16380000 335.6173 251.7730
16390000 347.4934 254.1370
16400000 319.4695 264.6425
16410000 354.8842 248.8954
16420000 345.7776 261.2707
16430000 358.2784 242.2507
16440000 357.2443 244.0430
16450000 344.6090 261.7702
16460000 337.9070 267.6330
16470000 330.1072 255.4218
16480000 335.4320 268.3308
16490000 334.2794 261.6089
16500000 332.9242 253.6288
16510000 352.7915 242.3883
16520000 335.6960 256.2775
16530000 338.2397 266.6203
16540000 325.5206 264.0073
16550000 335.5530 261.2017
16560000 310.4138 260.8066
16570000 318.0823 254.5326
16580000 327.0403 252.6800
16590000 323.9761 273.1406
16600000 324.5636 275.3618
16610000 307.8523 271.6334
16620000 328.8466 259.1608
16630000 335.1554 269.6310
16640000 351.1854 257.1365
16650000 342.6887 256.6055
16660000 350.7681 252.1763
16670000 343.1971 260.5167
16680000 358.7926 262.6198
16690000 353.9639 255.6985
16700000 321.2645 264.3146
16710000 332.7231 258.4458
16720000 322.7313 254.5486
16730000 350.2888 249.8228
16740000 324.8359 272.1490
16750000 321.4518 266.3431
16760000 324.7016 265.7627
16770000 325.0794 257.0030
16780000 323.6131 275.4842
16790000 340.8704 261.1940
16800000 322.2660 272.7405
16810000 336.6624 267.6580
16820000 329.7377 267.2633
16830000 325.4150 273.8515
16840000 334.0276 263.3023
16850000 348.5935 260.7531
16860000 342.4218 271.9477
16870000 339.0820 267.9720
16880000 321.8228 270.8614
16890000 335.2065 244.8993
16900000 341.3677 262.7401
16910000 327.5710 276.9674
16920000 324.0137 262.6040
16930000 337.0274 266.3426
16940000 332.6755 268.5777
16950000 361.1336 275.3456
16960000 342.5464 275.6035
16970000 338.1840 264.7512
16980000 337.7903 263.4290
16990000 325.3634 261.7976
17000000 336.0797 256.9555
17010000 349.0858 260.8124
17020000 356.4867 258.6650
17030000 356.4371 256.4936
17040000 346.2225 250.3518
17050000 350.4660 263.5894
17060000 347.7637 261.7457
17070000 332.2021 261.9748
17080000 341.0445 262.0802
17090000 337.8026 258.1191
17100000 313.5902 256.3245
17110000 322.8934 242.7073
17120000 340.4246 239.4031
17130000 353.6510 251.1734
17140000 356.2373 250.1924
17150000 361.9571 251.7194
17160000 342.6176 257.0411
17170000 332.2227 257.2769
17180000 342.9028 250.1792
17190000 343.5262 265.4760
17200000 356.2685 253.1599
17210000 375.5213 249.3955
17220000 350.4445 245.9763
17230000 354.9097 245.1829
17240000 349.2644 243.9367
17250000 349.3033 252.2056
17260000 326.5363 253.0661
17270000 333.9528 261.5055
17280000 361.9951 257.4531
17290000 353.0077 257.9724
17300000 357.4952 259.7841
17310000 348.2853 266.9597
17320000 329.2075 261.7578
17330000 335.1078 269.3495
17340000 344.8832 266.8630
17350000 368.3867 263.9698
17360000 346.0131 259.0592
17370000 355.0965 274.9670
17380000 331.5700 266.9306
17390000 337.7462 250.8838
17400000 336.6443 257.9847
17410000 344.2090 254.2313
17420000 320.1215 270.8306
17430000 328.6810 260.7346
17440000 317.5595 254.7619
17450000 335.5312 267.6880
17460000 360.3882 273.4665
17470000 343.8878 262.2800
17480000 332.7830 264.2364
17490000 333.5494 250.6992
17500000 338.1862 263.8316
17510000 337.8498 260.3649
17520000 337.3458 252.1242
17530000 337.1010 250.2421
17540000 328.3301 250.6659
17550000 354.2102 276.4163
17560000 348.5268 276.2075
17570000 343.5773 276.0212
17580000 332.7236 255.5393
17590000 350.8156 263.2773
17600000 341.5410 277.2708
17610000 336.7254 279.7445
17620000 328.2498 262.3131
17630000 338.2629 263.4088
17640000 345.7050 262.2309
17650000 343.4879 254.3170
17660000 341.5921 266.5658
17670000 374.9087 256.7556
17680000 343.3999 253.4648
17690000 363.8099 260.6928
17700000 358.0338 268.5363
17710000 351.9489 275.0797
17720000 354.5281 268.3835
17730000 349.0797 268.4863
17740000 354.0634 263.2636
17750000 329.5790 266.9414
17760000 341.8615 277.6052
17770000 339.5826 271.4384
17780000 336.4995 289.5213
17790000 320.3650 276.8766
17800000 349.1754 268.2181
17810000 322.8012 262.4883
17820000 339.0534 257.1914
17830000 330.0800 267.6347
17840000 352.5372 271.9113
17850000 323.1484 262.9575
17860000 337.9291 272.4469
17870000 340.6248 262.0108
17880000 349.1657 262.8341
17890000 331.5527 271.7214
17900000 353.0374 251.4537
17910000 359.1280 254.5914
17920000 360.7436 254.3213
17930000 344.7678 243.0551
17940000 328.7919 260.3052
17950000 341.2204 247.0839
17960000 328.1748 251.2753
17970000 325.5011 245.3986
17980000 323.9695 256.8567
17990000 324.9854 259.2098
18000000 334.6997 262.0139
18010000 349.7266 264.2890
18020000 336.2974 269.6451
18030000 338.4385 259.9527
18040000 353.6821 270.5356
18050000 339.0958 271.9043
18060000 343.1705 274.0558
18070000 345.7462 273.0769
18080000 339.3320 273.1099
18090000 356.1236 271.3294
18100000 342.8029 273.4462
18110000 347.1444 265.9323
18120000 323.6176 266.1315
18130000 335.1837 253.8132
18140000 331.6649 268.6185
18150000 347.9105 250.5119
18160000 356.7088 259.9060
18170000 335.6810 255.4230
18180000 340.8680 250.7684
18190000 343.8736 258.8873
18200000 359.9660 265.1956
18210000 368.5905 262.3419
18220000 352.1329 273.6874
18230000 345.1265 246.7741
18240000 359.8327 267.1537
18250000 367.4894 253.9995
18260000 372.6558 252.3845
18270000 351.1676 264.3852
18280000 363.1850 257.0605
18290000 338.4458 261.2299
18300000 355.3236 246.6754
18310000 367.3644 257.3222
18320000 361.5877 257.6504
18330000 358.2416 250.9963
18340000 353.7779 261.7436
18350000 368.9646 252.7231
18360000 352.5051 258.8785
18370000 352.9975 258.4915
18380000 351.7919 255.6972
18390000 354.4474 262.0047
18400000 334.1450 261.6073
18410000 355.3251 245.5455
18420000 370.2294 238.0177
18430000 384.1031 246.5577
18440000 357.2279 239.6065
18450000 359.3460 260.5862
18460000 320.9395 259.6830
18470000 339.4184 269.4813
18480000 373.2171 268.4009
18490000 360.4620 261.0578
18500000 360.9402 257.9973
18510000 357.8042 261.0154
18520000 346.0772 259.2533
18530000 360.7192 255.6488
18540000 347.4882 252.3153
18550000 348.3830 271.4542
18560000 355.9608 270.9836
18570000 347.3886 259.4957
18580000 363.0485 261.0321
18590000 361.1731 264.5335
18600000 353.6017 256.4163
18610000 339.0269 263.1938
18620000 334.5456 257.4428
18630000 322.9425 258.6435
18640000 356.3441 262.2230
18650000 343.6938 252.0250
18660000 337.3529 244.9211
18670000 341.7827 260.7266
18680000 330.5994 257.9878
18690000 341.3549 262.0768
18700000 324.5232 263.4950
18710000 324.3267 258.8616
18720000 315.5717 256.9622
18730000 334.3061 260.9345
18740000 339.6123 269.1193
18750000 343.0704 265.7650
18760000 347.9220 267.7523
18770000 360.6264 274.8248
18780000 346.8928 271.3436
18790000 354.2845 268.8760
18800000 368.0811 265.3771
18810000 348.6630 252.6451
18820000 340.7167 254.9086
18830000 337.6085 267.3650
18840000 338.8791 270.0914
18850000 348.0608 263.0867
18860000 356.9180 253.4998
18870000 344.6763 247.1865
18880000 348.6303 259.0170
18890000 345.6612 256.2621
18900000 332.9822 255.2218
18910000 345.3873 255.9754
18920000 359.9448 252.3905
18930000 340.0329 264.6999
18940000 350.7694 271.6151
18950000 334.4929 257.9773
18960000 374.8718 263.7404
18970000 352.7974 269.8686
18980000 336.1075 276.1776
18990000 329.8424 275.3001
19000000 350.8078 265.9563
19010000 342.8833 269.0164
19020000 316.3557 276.8950
19030000 347.9874 255.0303
19040000 341.7761 267.2304
19050000 334.3883 263.2766
19060000 348.6627 257.5023
19070000 347.7991 265.1515
19080000 340.0881 261.7610
19090000 364.9912 266.6839
19100000 330.0941 266.4010
19110000 324.6272 261.1728
19120000 331.6839 266.3019
19130000 346.5065 278.1063
19140000 350.3471 263.2469
19150000 364.4868 243.9179
19160000 346.4786 249.5066
19170000 331.0972 259.9460
19180000 332.1220 252.5357
19190000 335.8913 249.5916
19200000 338.7086 246.8236
19210000 353.0024 252.9089
19220000 327.4636 255.0416
19230000 333.7188 249.7460
19240000 375.1476 246.9066
19250000 350.8281 254.2832
19260000 331.1086 254.8182
19270000 323.5442 247.7882
19280000 347.6756 260.4460
19290000 333.4666 253.0221
19300000 337.7255 257.1077
19310000 342.9268 252.0813
19320000 348.1848 250.2454
19330000 352.0309 241.6086
19340000 341.3740 251.9823
19350000 350.1397 256.0598
19360000 337.3980 271.6352
19370000 329.5382 248.8721
19380000 337.7491 248.2210
19390000 337.2990 255.3629
19400000 347.9819 260.5106
19410000 367.8797 261.9696
19420000 365.2304 271.9725
19430000 366.6693 273.2738
19440000 346.1872 256.5740
19450000 350.5373 257.1806
19460000 345.4209 268.0159
19470000 364.8357 253.6197
19480000 358.5922 260.3153
19490000 348.1066 262.1757
19500000 343.6944 270.1724
19510000 347.4171 270.6610
19520000 352.2985 255.6879
19530000 362.4587 253.3523
19540000 316.5725 260.8211
19550000 311.7875 259.6740
19560000 326.6866 258.5607
19570000 347.2660 257.0506
19580000 353.8363 248.6515
19590000 342.6603 259.1229
19600000 348.1092 263.6713
19610000 354.2193 253.9876
19620000 342.7910 249.5917
19630000 370.6052 252.7016
19640000 352.3593 249.9167
19650000 348.4049 249.8809
19660000 352.8813 249.2136
19670000 340.4823 251.9945
19680000 332.3005 255.3724
19690000 333.3525 260.2073
19700000 346.8383 253.9089
19710000 319.8115 260.8713
19720000 332.3926 257.5667
19730000 330.5688 279.6691
19740000 337.0784 259.6863
19750000 363.7270 257.2482
19760000 357.9995 251.3272
19770000 333.8673 261.1808
19780000 342.1177 269.4795
19790000 360.2500 257.4041
19800000 352.8275 268.6126
19810000 312.9386 278.8632
19820000 315.6399 276.1778
19830000 352.1822 262.3919
19840000 343.0810 264.3061
19850000 351.7155 254.3726
19860000 338.8372 263.3229
19870000 338.6809 272.9083
19880000 335.6649 275.2041
19890000 343.2538 270.6523
19900000 325.0258 273.5903
19910000 334.8555 259.6665
19920000 333.4562 249.6205
19930000 331.8926 257.6584
19940000 320.1566 242.4536
19950000 349.4540 255.6837
19960000 346.1283 245.5322
19970000 348.5825 250.5490
19980000 354.9465 257.7961
19990000 347.9313 262.9476
20000000 348.9289 239.1612
