Step T_hot T_cold
4380000 321.2749 249.4219
4390000 325.8398 252.2227
4400000 336.7967 248.5913
4410000 350.0968 256.5719
4420000 349.9512 254.2300
4430000 363.4008 261.1832
4440000 335.4622 238.3881
4450000 318.5613 251.4335
4460000 338.9929 253.2277
4470000 337.8552 255.1171
4480000 335.1638 258.9942
4490000 350.0763 262.8690
4500000 326.8646 265.4543
4510000 330.6905 253.2080
4520000 344.9241 260.8511
4530000 342.1651 254.2920
4540000 329.4261 258.3652
4550000 341.1262 269.5023
4560000 345.2010 254.1747
4570000 332.3400 263.1026
4580000 349.1932 245.3277
4590000 320.3265 267.2596
4600000 335.7996 260.5168
4610000 342.1917 256.6053
4620000 346.1379 259.7700
4630000 323.2840 258.0095
4640000 311.3915 262.1335
4650000 332.9394 265.3141
4660000 364.9156 267.9610
4670000 344.8713 275.6947
4680000 353.9827 262.6008
4690000 326.3882 252.4156
4700000 343.5794 269.7794
4710000 334.3631 273.4025
4720000 331.1760 261.1748
4730000 353.6572 247.2724
4740000 361.8833 245.2364
4750000 358.5323 249.8749
4760000 335.3022 247.4186
4770000 332.6378 253.3522
4780000 354.0081 251.8730
4790000 339.8584 250.8031
4800000 340.3522 274.2171
4810000 343.3624 254.3290
4820000 329.7643 252.0160
4830000 330.8454 255.0871
4840000 332.2755 239.8719
4850000 330.0748 247.2391
4860000 337.5586 255.4292
4870000 331.9968 267.3509
4880000 333.3344 251.6311
4890000 351.0140 253.9951
4900000 356.5701 254.7627
4910000 347.0845 253.9437
4920000 331.4033 256.5962
4930000 354.7539 257.9108
4940000 342.3148 272.5685
4950000 361.8411 262.6042
4960000 353.9143 265.6248
4970000 348.9584 259.7561
4980000 353.4654 259.8023
4990000 346.1219 262.2687
5000000 341.1908 272.1605
5010000 354.5856 270.6153
5020000 344.6808 265.0325
5030000 352.8567 255.2870
5040000 356.5655 256.5269
5050000 338.0507 252.8713
5060000 349.1589 261.7766
5070000 362.0229 263.6448
5080000 337.9990 270.4175
5090000 365.8013 255.4896
5100000 377.3348 260.6079
5110000 359.3374 256.0074
5120000 339.0441 268.6791
5130000 344.7451 255.4403
5140000 343.0679 261.8078
5150000 356.5074 259.0208
5160000 364.8168 262.3285
5170000 399.7594 257.6177
5180000 386.5984 267.0781
5190000 369.9726 263.3240
5200000 374.6329 253.2869
5210000 367.8494 259.6257
5220000 386.2770 270.9724
5230000 370.2802 255.6692
5240000 360.0702 253.4600
5250000 353.8752 258.9890
5260000 339.6025 256.6410
5270000 335.9956 261.2455
5280000 320.0085 258.6315
5290000 340.1882 254.9177
5300000 332.5494 257.6472
5310000 338.7053 252.6665
5320000 351.4968 262.4463
5330000 349.1120 261.2534
5340000 351.2114 264.2238
5350000 329.9803 257.4847
5360000 333.7359 251.5799
5370000 379.7285 257.3244
5380000 371.0612 251.7453
5390000 364.0535 267.7308
5400000 331.5676 247.1310
5410000 332.8688 245.9185
5420000 339.5703 264.9356
5430000 340.1570 262.7391
5440000 330.9786 260.4366
5450000 327.7298 254.1531
5460000 347.2577 252.7782
5470000 367.9588 266.2989
5480000 342.6452 274.8745
5490000 343.8209 261.9796
5500000 340.6537 268.3393
5510000 330.9767 276.2284
5520000 340.0142 265.0428
5530000 347.2207 264.4252
5540000 350.2087 266.8163
5550000 357.6017 256.9703
5560000 368.0936 255.3815
5570000 383.2702 263.0366
5580000 377.0820 263.0004
5590000 361.5832 246.8314
5600000 332.6130 255.4879
5610000 343.4256 257.5028
5620000 363.3052 273.3340
5630000 332.9373 247.0471
5640000 350.7003 256.1092
5650000 358.7362 271.7361
5660000 383.0608 254.6377
5670000 363.6386 250.3410
5680000 340.8779 257.8979
5690000 331.4848 263.4107
5700000 326.9144 269.5972
5710000 320.9079 264.4647
5720000 375.5500 270.5911
5730000 378.8121 267.3681
5740000 377.3803 262.8985
5750000 360.6165 273.5605
5760000 337.8096 264.7230
5770000 346.2364 265.6983
5780000 326.0283 264.3315
5790000 363.0896 253.0800
5800000 352.5938 260.0323
5810000 328.6579 256.6528
5820000 336.3404 264.7611
5830000 351.1170 282.8989
5840000 371.7160 270.7626
5850000 351.6620 272.1514
5860000 340.5096 272.1450
5870000 348.5577 256.0308
5880000 341.4132 271.0975
5890000 330.3033 252.7730
5900000 350.1882 245.8511
5910000 357.3954 258.2387
5920000 348.8741 250.3432
5930000 331.5547 253.3707
5940000 359.8203 260.5723
5950000 335.7089 253.6146
5960000 345.4219 246.9176
5970000 353.3862 254.2521
5980000 356.2377 265.7900
5990000 354.5640 253.1828
6000000 347.2259 254.7985
6010000 348.8888 246.9093
6020000 342.3583 245.3238
6030000 336.5849 252.5743
6040000 322.6717 255.4329
6050000 333.1347 260.1036
6060000 359.9536 263.2351
6070000 345.7611 260.8523
6080000 364.8421 247.9245
6090000 361.8934 251.2348
6100000 342.4036 254.4202
6110000 323.7178 265.7993
6120000 342.0451 261.9155
6130000 328.9178 252.5909
6140000 342.2678 249.6689
6150000 329.6584 259.3382
6160000 343.3859 256.0883
6170000 350.1560 257.9405
6180000 353.5127 272.5143
6190000 354.6016 273.4585
6200000 326.0052 246.5907
6210000 347.8575 266.9702
6220000 351.8483 272.5394
6230000 356.2266 266.5045
6240000 345.3627 262.6396
6250000 363.4297 267.6665
6260000 347.3052 274.0271
6270000 365.9509 256.7298
6280000 346.8056 260.5334
6290000 365.7730 270.3170
6300000 364.4876 266.3319
6310000 350.7166 264.6394
6320000 351.1956 247.5731
6330000 362.6581 245.6967
6340000 348.1836 246.6184
6350000 329.1750 252.9648
6360000 349.8129 249.7636
6370000 309.7411 255.6583
6380000 327.4214 257.5201
6390000 343.2374 266.6242
6400000 333.8824 260.8294
6410000 344.3674 258.0676
6420000 320.4562 258.9513
6430000 348.6175 260.0047
6440000 319.2055 253.3691
6450000 343.8806 251.1869
6460000 343.6753 272.9210
6470000 321.3467 258.9026
6480000 321.3782 254.9496
6490000 320.7925 245.3692
6500000 345.0868 253.1721
6510000 323.7999 246.2501
6520000 336.0226 262.0795
6530000 344.2492 257.1984
6540000 329.5395 277.9692
6550000 334.3114 263.9862
6560000 346.6400 275.4423
6570000 344.9424 253.9717
6580000 334.0455 250.9036
6590000 350.4021 266.9140
6600000 343.9044 262.2792
6610000 333.7112 257.2628
6620000 329.1862 243.3058
6630000 334.7530 251.1098
6640000 328.2325 243.7033
6650000 340.5804 252.1255
6660000 340.1030 244.5753
6670000 339.2669 257.3184
6680000 331.2953 257.1291
6690000 329.7730 260.0034
6700000 324.1816 262.3952
6710000 322.5476 248.9195
6720000 330.8925 252.8300
6730000 333.7980 255.7770
6740000 325.3286 263.8676
6750000 345.9163 267.0835
6760000 316.6938 260.1856
6770000 330.4827 266.8762
6780000 319.3412 255.8657
6790000 317.8761 258.0905
6800000 330.3559 246.1621
6810000 345.5056 249.2041
6820000 336.1819 255.3526
6830000 327.8293 261.1712
6840000 321.7974 252.3135
6850000 336.6839 267.4628
6860000 337.3808 264.1444
6870000 339.5840 262.7727
6880000 351.2547 255.6565
6890000 344.6360 262.0250
6900000 345.0636 256.8111
6910000 327.1984 259.1278
6920000 331.1330 252.4165
6930000 344.4337 262.4648
6940000 332.7581 254.8409
6950000 331.3308 249.2543
6960000 332.2493 264.6923
6970000 330.0302 265.7308
6980000 328.8621 263.1974
6990000 334.2544 264.8992
7000000 340.6101 258.8075
7010000 335.8652 250.9685
7020000 330.5256 254.1474
7030000 335.4107 248.3163
7040000 336.6251 253.3946
7050000 344.9900 242.9857
7060000 327.3941 256.6136
7070000 343.4770 248.4622
7080000 337.8762 260.4978
7090000 338.6655 257.7208
7100000 332.9971 256.5480
7110000 336.4711 257.3213
7120000 335.7092 250.4281
7130000 350.0922 264.1685
7140000 349.4734 261.2839
7150000 347.6286 259.6569
7160000 328.6067 257.3830
7170000 332.6265 271.2688
7180000 346.3594 273.3267
7190000 335.4663 256.7845
7200000 348.1086 268.0271
7210000 313.9955 274.9731
7220000 312.0442 270.1349
7230000 322.8283 261.2323
7240000 331.2961 263.4731
7250000 351.1772 252.8136
7260000 345.3272 271.6514
7270000 342.8543 259.0185
7280000 351.4093 255.3622
7290000 339.4532 256.5950
7300000 346.7011 261.3284
7310000 345.9249 262.3591
7320000 353.6178 253.6462
7330000 363.6221 251.3394
7340000 333.1277 258.5131
7350000 336.5210 245.9646
7360000 341.0431 267.0925
7370000 338.2959 266.1453
7380000 342.2033 267.8017
7390000 336.6336 262.6883
7400000 336.6652 263.9276
7410000 336.5732 270.6445
7420000 341.2243 258.9963
7430000 340.4746 269.5240
7440000 349.5304 254.2636
7450000 363.9332 263.9506
7460000 351.3097 272.6861
7470000 344.2416 259.4691
7480000 359.5296 257.3666
7490000 338.3736 253.2348
7500000 352.0280 252.1800
7510000 340.6822 248.8126
7520000 349.5151 272.6817
7530000 348.4401 259.9403
7540000 327.5950 262.2798
7550000 334.1841 255.3825
7560000 344.2600 246.3592
7570000 362.8363 249.2399
7580000 385.6919 250.5925
7590000 358.7345 261.9573
7600000 341.0769 253.3654
7610000 357.5471 250.7757
7620000 342.6457 257.8151
7630000 371.9025 255.8883
7640000 320.3709 281.4727
7650000 349.0804 273.1393
7660000 340.0773 270.7445
7670000 336.7192 271.0220
7680000 336.5970 262.5473
7690000 323.2276 257.4366
7700000 337.6408 267.9834
7710000 335.7091 248.0848
7720000 336.5147 263.3279
7730000 331.0632 267.7424
7740000 327.9096 264.6021
7750000 318.3641 254.9190
7760000 341.0406 251.3204
7770000 339.8511 273.8498
7780000 329.3926 269.4683
7790000 349.2789 260.5151
7800000 348.2202 263.6758
7810000 354.8005 266.1297
7820000 349.5423 265.6506
7830000 350.7399 269.6689
7840000 348.1861 267.7612
7850000 354.1844 269.5826
7860000 336.3105 275.0232
7870000 326.4336 269.6369
7880000 329.0971 274.0706
7890000 352.0994 266.8331
7900000 334.2740 286.8647
7910000 346.9072 268.6549
7920000 355.9321 262.3506
7930000 350.2799 259.3635
7940000 324.5023 261.8073
7950000 326.7552 245.5064
7960000 328.5404 254.7900
7970000 338.7875 264.1686
7980000 355.9424 259.4884
7990000 328.6299 247.4424
8000000 327.4373 265.3372
8010000 349.9834 246.0199
8020000 343.2660 246.6024
8030000 356.3620 266.9010
8040000 340.1414 254.7099
8050000 339.8001 257.6431
8060000 358.0231 266.8485
8070000 339.9408 248.8501
8080000 334.0804 276.6340
8090000 362.8425 265.1582
8100000 342.6113 282.4221
8110000 354.9388 267.9546
8120000 344.6913 271.4629
8130000 343.2494 263.3259
8140000 341.8328 263.3555
8150000 347.5276 265.7866
8160000 339.9870 265.7881
8170000 354.4849 260.4207
8180000 350.4916 272.6101
8190000 350.7942 269.3443
8200000 365.8814 264.7915
8210000 363.3796 260.3455
8220000 341.4774 263.1045
8230000 353.8196 248.5775
8240000 328.3345 252.0087
8250000 348.7407 267.1573
8260000 344.0359 263.9648
8270000 364.3797 244.6581
8280000 372.2429 258.2287
8290000 362.3755 261.7382
8300000 359.5036 260.7318
8310000 361.6506 270.0864
8320000 341.5303 272.0923
8330000 361.5479 274.4218
8340000 374.5297 262.4360
8350000 371.4062 270.6166
8360000 344.8634 266.2597
8370000 368.8799 274.4490
8380000 337.1477 265.9317
8390000 317.7738 261.8329
8400000 323.2475 257.0555
8410000 325.4885 262.7389
8420000 358.7133 253.2194
8430000 350.9033 260.8166
8440000 324.3072 268.3495
8450000 332.2561 251.8669
8460000 341.1200 252.0620
8470000 336.2061 253.6694
8480000 352.9383 258.3408
8490000 346.1661 249.2580
8500000 346.4924 251.6389
8510000 330.4655 246.7717
8520000 329.4612 246.9953
8530000 330.8520 262.6813
8540000 374.8854 247.9663
8550000 369.9952 252.6503
8560000 356.7491 251.4762
8570000 362.4913 261.0203
8580000 353.4074 258.4663
8590000 347.8523 263.5625
8600000 356.7516 266.6296
8610000 330.6448 277.9059
8620000 331.0359 273.3739
8630000 329.8479 265.1093
8640000 344.2283 253.9629
8650000 349.8491 263.2720
8660000 354.0074 254.4258
8670000 334.6766 262.1699
8680000 333.9615 268.5073
8690000 358.5810 258.4095
8700000 325.8528 255.8927
8710000 353.9464 256.8586
8720000 371.4360 258.4145
8730000 342.2964 253.6757
8740000 343.9217 269.6295
8750000 350.2856 274.7179
8760000 337.2959 261.0569
8770000 357.0544 262.6790
8780000 371.7097 250.8425
8790000 373.6518 255.9274
8800000 363.6477 259.1954
8810000 337.7542 258.6255
8820000 329.4770 274.7370
8830000 379.2244 269.6957
8840000 364.6319 268.9511
8850000 344.1805 263.2945
8860000 368.2206 246.5734
8870000 355.8786 266.6414
8880000 322.4411 260.7389
8890000 316.3712 255.9331
8900000 325.4746 248.6202
8910000 343.7723 250.1542
8920000 344.7435 249.1004
8930000 334.5565 244.9752
8940000 367.4339 238.7706
8950000 338.7493 257.2145
8960000 346.7889 260.8278
8970000 351.0903 238.0509
8980000 330.4998 258.7171
8990000 333.2095 271.0325
9000000 333.7292 258.3805
9010000 354.3780 254.7042
9020000 356.5090 253.0753
9030000 323.0469 257.2275
9040000 340.4195 265.4821
9050000 358.3593 264.2600
9060000 339.9599 261.5214
9070000 321.9898 262.0519
9080000 329.0705 260.9934
9090000 322.8110 262.3158
9100000 333.6877 252.9323
9110000 342.7311 266.1225
9120000 338.6154 262.4469
9130000 351.7275 269.3433
9140000 345.3133 267.5930
9150000 323.5338 256.8335
9160000 331.8600 239.0804
9170000 359.8068 257.4777
9180000 375.9967 266.6969
9190000 360.2780 260.3079
9200000 340.6475 251.5815
9210000 365.0416 265.9201
9220000 361.6994 255.4626
9230000 342.0036 248.1859
9240000 320.5293 251.9283
9250000 336.3105 247.9497
9260000 325.3634 260.4325
9270000 340.9401 250.2918
9280000 342.1842 250.7371
9290000 333.7179 251.9671
9300000 337.7262 255.9664
9310000 346.2698 263.4814
9320000 355.0696 255.3089
9330000 336.8271 257.0015
9340000 344.7049 265.4576
9350000 346.1965 258.6901
9360000 333.5640 265.2873
9370000 348.0216 263.6914
9380000 357.6712 253.3513
9390000 344.1484 250.3096
9400000 358.3246 261.6375
9410000 356.5217 265.1270
9420000 366.1506 253.5058
9430000 353.6211 257.3630
9440000 344.1402 263.8166
9450000 315.8237 260.1669
9460000 317.2538 260.2535
9470000 331.3126 262.8545
9480000 351.6143 250.8539
9490000 343.3702 261.6961
9500000 343.4422 263.9651
9510000 322.0052 260.8561
9520000 338.9205 268.5766
9530000 355.0485 264.2146
9540000 330.3571 263.5589
9550000 329.3295 261.3615
9560000 337.4051 260.1442
9570000 341.5036 262.1259
9580000 312.2089 271.8803
9590000 336.2881 250.7781
9600000 328.1586 258.8025
9610000 336.7640 260.4945
9620000 352.7094 260.3061
9630000 357.1816 269.2372
9640000 338.7699 259.3813
9650000 348.6436 276.2252
9660000 345.3813 276.5094
9670000 339.9334 265.7231
9680000 332.5744 270.9415
9690000 347.4601 269.6159
9700000 326.1142 270.0251
9710000 308.3204 268.5616
9720000 329.2932 267.4415
9730000 341.0272 278.9224
9740000 324.3545 276.2356
9750000 338.9706 272.9290
9760000 338.4824 271.7307
9770000 338.3379 255.2510
9780000 329.8778 276.6410
9790000 335.9234 263.9509
9800000 318.5925 270.1665
9810000 331.5126 281.4791
9820000 326.6926 265.7658
9830000 339.9414 269.3192
9840000 356.4718 254.8402
9850000 322.1453 261.6869
9860000 339.9543 271.2654
9870000 322.5928 261.2082
9880000 334.7477 245.0059
9890000 340.4789 259.8670
9900000 356.7840 256.8119
9910000 368.6681 254.9844
9920000 339.2777 262.7293
9930000 326.2280 260.2464
9940000 319.6992 255.6151
9950000 351.7522 247.7136
9960000 364.6137 264.5949
9970000 351.8439 259.7481
9980000 344.6977 259.4783
9990000 337.3775 261.0635
10000000 327.1539 270.9471
10010000 340.3735 268.4578
10020000 344.7868 267.3523
10030000 359.8654 258.3613
10040000 366.8500 261.3561
